name,agu,district,code
"ST. JOSEPH'S HSS, KALLODI, EDAVAKA, MANANTHAVADY, WAYANAD",A,12,12022
"SACRED HEART HSS, DWARAKA, WAYANAD",A,12,12023
"ST MARY'S COLLEGE HSS, SULTHAN BATHERY, WAYANAD",A,12,12024
NSS EM HSS KALPATTA,U,12,12025
"ST. JOSEPH'S EM HSS, SULTHAN BATHERI",U,12,12026
"WO VHSS, MUTTIL, MANDAD",U,12,12027
"ST.PETER'S & ST. PAUL'S HSS,MEENANGADI",U,12,12028
MGM HSS AMBUKUTTY,U,12,12029
"GOVT. HSS, MULANKAV, NOOLPUZHA, WAYANAD",G,12,12030
"GOVT. HSS, THRISSILERY, WAYANAD",G,12,12031
"KATTIKKULAM GOVT. HSS, THIVUNELLY, WAYANAD",G,12,12032
"GOVT. HSS, KAKKAVAYAL, WAYANAD",G,12,12033
"GOVT. HSS, PANANKADI, WAYANAD",G,12,12034
"GOVT. HSS, VADUVANCHAL, WAYANAD",G,12,12035
"GOVT. HSS, KOLERY, POOTHADI, WAYANAD",G,12,12036
"GHSS ANAPPARA, ANAPPARA, WAYANAD, [FIRST YR ONLY]",G,12,12037
"GHSS PERINGALLUR, PERINGALLUR WAYANAD, [FIRST YR ONLY]",G,12,12038
"GHSS VYTHIRI, VYTHIRI, WAYANAD, [FIRST YR ONLY]",G,12,12039
"GHSS ARATTUTHARA, ARATTUTHARA, WAYANAD, [FIRST YR ONLY]",G,12,12040
"GHSS NIRVARAM, NIRVARAM, WAYANAD, [FIRST YR ONLY]",G,12,12041
"RAJEEV GANDHI MRS, NOOLPPUZHA, NOOLPPUZHA, WAYANAD, [FIRST YR ONLY]",G,12,12042
"GOVT HSS,CHAVASSERY,KANNUR",G,13,13001
"GOVT HSS,CHUNDANGA POIL,KANNUR",G,13,13002
"GOVT BRENNEN HSS,THALASSERY,KANNUR",G,13,13003
"GOVT HSS,IRIKKUR,KANNUR",G,13,13004
"GOVT VHSS,KALLIASSERY,KANNUR",G,13,13005
"GOVT AVS HSS,KARIVELLUR,KANNUR",G,13,13006
"GOVT HSS,MANATHANA,KANNUR",G,13,13007
"GOVT HSS,MATHA MANGALAM,KANNUR",G,13,13008
"GOVT HSS,MAYYIL,KANNUR",G,13,13009
"GOVT HSS,PALAYAD,KANNUR",G,13,13010
"GOVT HSS,PALLIKKUNNU,KANNUR",G,13,13011
"AKG SM GHSS,PERLASSERY,KANNUR",G,13,13012
"AKGM GOVT HSS,PINARAYI,KANNUR",G,13,13013
"GOVT HSS,THOTTADA,KANNUR",G,13,13014
"GOVT HSS,VENGAD,KANNUR",G,13,13015
"GOVT HSS,KUNJIMANGALAM,KANNUR",G,13,13016
"GOVT HSS, KOZHICHAL, KANNUR",G,13,13017
"GOVT HSS,KOTTILA,KANNUR",G,13,13018
"GOVT HSS,MATTOOL,KANNUR",G,13,13019
"GOVT TOWN HSS,KANNUR,KANNUR",G,13,13020
"GOVT HSS,CHALA,KANNUR",G,13,13021
"GOVT HSS,MORAZHA,KANNUR",G,13,13022
"GOVT HSS,SREEKANDAPURAM,KANNUR",G,13,13023
"GOVT HSS,CHITTARIPPARAMBA,KANNUR",G,13,13024
"GOVT HSS, VAYAKKARA, KANNUR",G,13,13025
"GOVT HSS,MATHIL,KANNUR",G,13,13026
"GOVT HSS,PATTIAM,PATTIAYAMKUNNU P O,KANNUR",G,13,13027
"TAGORE VIDYANIKETHAM GVHSS,THALIPARAMBA",G,13,13028
"AKSGHSS,MALAPPATTOM,KANNUR",G,13,13029
"GOVT HSS,MUZHAPPILANGAD,KANNUR",G,13,13030
"GOVT HSS,CHELLORA,KANNUR",G,13,13031
"GOVT HSS FOR BOYS, MADAI, KANNUR",G,13,13032
"GOVT HSS, CHUZHALI, KANNUR",G,13,13033
"GVHSS, CHERUKUNNU, KANNUR",G,13,13034
"GOVT HSS, MUNDERI, KANNUR",G,13,13035
"GOVT HSS, SREEPURAM, MANAKADAVU P.O., KANNUR",G,13,13036
"GOVT HSS, VELLUR, KANNUR",G,13,13037
"CGHSS, THIRUVANGAD, KANNUR",G,13,13038
"GOVT HSS, VADAKKUMPAD, KANNUR",G,13,13039
"GOVT HSS, KOOTHUPARAMBA, KANNUR",G,13,13040
"GOVT HSS, ARALAM, KANNUR",G,13,13041
"GOVT HSS, PALA, KANNUR",G,13,13042
"GVHSS, KATHIRUR, KANNUR",G,13,13043
"MUNICIPAL HSS,PAYYANNUR,KANNUR",A,13,13044
"PANCHAYATH HSS,PAPPINASSERY,KANNUR",A,13,13045
"PANOOR HSS, PANOOR P.O., CHEMPERI P.O., KANNUR",A,13,13046
"NIRMALA HSS, CHEMPERI, KANNUR P.O., KANNUR",A,13,13047
"D I SABHA HSS,KANNUR,KANNUR",A,13,13048
"KKV MEMORIAL HSS, PANOOR, PANOOR P.O., KANNUR",A,13,13049
"KOLAVALLOOR HSS, THUVAKKUNNU, THUVAKUNNU P.O., KANNUR - 670693",A,13,13050
"SANTHOME HSS, KOLAKKAD, KOLAKKAD P.O., KANNUR",A,13,13051
"ST MARYS HSS, EDOOR, PAYAM P.O., KANNUR",A,13,13052
"RAMAVILASOM HSS, CHOKLI, KANNUR",A,13,13053
"MAMBRAM HSS,MAMBRAM,KANNUR",A,13,13054
"NSS HSS,ALAKKODE,KANNUR",A,13,13055
"ST. MICHAEL'S AI BHSS, KANNUR, KANNUR",A,13,13056
"ST. THERESS AI GHSS, KANNUR, KANNUR",A,13,13057
"ST. JOSEPH'S HSS, VAYATTUPARAMBA, KANNUR",A,13,13058
"ANJRAKANDI HSS, ANJARAKANDI, KANNUR",A,13,13059
"TAGORE MEMORIAL HSS, VELLORA, KANNUR",A,13,13060
"CHOVVA HSS, CHOVVA, KANNUR",A,13,13061
"SEETHI SAHIB HSS, THALIPARAMBA, KANNUR",A,13,13062
"KPC HSS, PATTANUR, KANNUR",A,13,13063
"KADAMBUR HSS, EDAKKAD, KANNUR",A,13,13064
"ST. SEBASTIAN'S HSS,VELIMANOM, KANNUR",A,13,13065
"NAM MEMORIAL HSS, PERINGATHUR, KANNUR",A,13,13066
"ST. JOSEPH'S HSS, THALASSERY, KANNUR",A,13,13067
"MATTANNUR HSS, MATTANNUR, KANNUR",A,13,13068
"I.J.M HSS, KOTTIYOOR, KANNUR",A,13,13069
"M.M. HSS, TEMPLE GATE, THALASSERY, KANNUR",A,13,13070
"SN TRUST HSS, ELAYAVOOR, KANNUR",A,13,13071
"NAJATH GIRLS HSS, MATTOOL NORTH",U,13,13072
"RANI JAI HSS, NIRMALAGIRI",U,13,13073
"DEENUL ISLAM SABHA HSS, CHIRAKULAM",U,13,13074
"CHM HSS, ILAYAVOOR",U,13,13075
"CHM HSS, VADAKKUMPAD, RAMANTHALI",U,13,13076
"RAHMANIYA ORPHANAGE HSS, IRRIKKUR",U,13,13077
"ST. JOHNS BAPTIST HSS, KADATHUMKADAVU, IRITTI",U,13,13078
"PARASSINIKKADAVU HSS, PARASSINIKKADAVU",U,13,13079
"JAMA ATH HSS, PUTHIYANGADI, MADAYI",U,13,13080
"CHERUPUSHPAM HSS, CHANDANAKKAMPARA",U,13,13081
"SABTM HSS, THAYINERI, PAYYANNUR",U,13,13082
"DEVA MATHA HSS, PAISAKKARY, PAYYAVOOR",U,13,13083
"KHAYIDE MILLATH HSS, KAVVAYI, PAYYANNUR, KANNUR",U,13,13084
"CRESCENT HSS, MOTTAMBRIM, MADAI",U,13,13085
"RAJIV MHSS, PILATHARA, NON EXAM CENTRE CLUBBED TO 13032",U,13,13086
"MOOTHERDATH HSS, THALIPARAMBU",U,13,13087
"AZHEKKODU HSS, AZHEKKODE",U,13,13088
"ST.JOSEPH'S HSS, VIDYANAGAR, CHERUPUZHA, KANNUR",U,13,13089
"ST. JOSEPH'S HSS, KUNNOTH, KANNUR",U,13,13093
"GOVT. HSS, KANNUR CITY, KANNUR",G,13,13095
"GOVT. HSS, PUZHATHI, KANNUR",G,13,13096
"GOVT. HSS, CHIRAKKARA, THALASSERY, KANNUR",G,13,13097
"PADIYOOR KALLIYODU OANCHAYAT HSS, ULICKAL, KANNUR",G,13,13098
"GOVT. HSS, RAMANTHALY, KANNUR",G,13,13099
"GOVT. HSS, CHERUTHAZHAM, KANNUR.",G,13,13100
"GOVT. HSS, KANNADIPPARAMB, KANNUR",G,13,13101
"GOVT. HSS, VALAPATTANAM, KANNUR",G,13,13102
"GOVT. HSS, MAMBRAM, KANNUR",G,13,13103
"GOVT. HSS, CHATTUKAPARA, KANNUR",G,13,13104
"GOVT. VHSS, EDAYANUR, KANNUR",G,13,13105
"GOVT. WELFARE HSS, CHERUKUNNU, KANNUR",G,13,13106
"MALUR GHSS, KOOTHUPARAMBA, KANNUR",G,13,13107
"GOVT. GIRLS HSS, PAYYANNUR, KANNUR",G,13,13108
"GOVT. HSS, KADANNAPPALLY, KANNUR",G,13,13109
"KANIANCHAL GOVT. HSS, KANNUR",G,13,13110
"GOVT. GIRLS HSS, THALASSERY, KANNUR",G,13,13111
"GOVT. HSSS, KAVUMBHAGAM, KANNUR",G,13,13112
"KOROM GOVT. HSS, PAYYANNOOR, KANNUR",G,13,13113
"THAJUL ULOOM EM HSS, VALAPATTANAM, KANNUR",U,13,13114
"ZAHRA HSS, THANGALPEEDIKA, MOKERI, KANNUR",U,13,13115
"SACRED HEART HSS, PAYYAVOOR, KANNUR",U,13,13116
"KOODALI HSS, KOODALI, KANNUR",U,13,13117
"ST. JOSEPH'S HSS, PULIKURUMBA, KANNUR",U,13,13118
"VALAPATTANAM, MUSLIM WELFARE ASSOCIATION, HIGHER SECONDARY SCHOOL, KANNUR",U,13,13119
"MARY QUEENS HSS, KODIYANMALA, KANNUR",U,13,13120
"WADIHUDA HSS, PAYANGADI, KANNUR",U,13,13121
"GHSS, NEDUNGOM, KANNUR, [FIRST YR ONLY]",G,13,13122
"GHSS, PRAPPOYIL, KANNUR, [FIRST YR ONLY]",G,13,13123
"GHSS AZHIKKODE, AZHIKKODE, KANNUR, FIRST YR ONLY",G,13,13124
"GHSS PERENGOM, PERENGOM, KANNUR, [FIRST YR ONLY]",G,13,13125
"GHSS PATTUVAM, PATTUVAM, KANNUR, [FIRST YR ONLY]",G,13,13126
"GHSS KOTTAYAM, MALABAR, KANNUR, [FIRST YR ONLY]",G,13,13127
"MODEL RESIDENTIAL SCHOOL, PATTUVAM, KANNUR, [FIRST YR ONLY]",G,13,13128
"MASS GOVT HSS, ETTIKKULAM, KANNUR, [FIRST YR ONLY]",G,13,13129
"GHSS KOTTAYAM, KANNUR, [FIRST YR ONLY]",G,13,13130
"GHSS MADAYI, MADAYI, KANNUR, [FIRST YR ONLY]",G,13,13131
"GOVT HSS,CHEEMENI,KASARGODE",G,14,14001
"GOVT HSS,KAMBALLUR,KASARGODE",G,14,14002
"GOVT HSS,KUMBLA,KASARGODE",G,14,14003
"GOVT HSS,KUNDANKUZHI,KASARGODE",G,14,14004
"GOVT HSS,MOGRALPUTHUR,KASARGODE",G,14,14005
"GOVT HSS,PILICODE,KASARGODE",G,14,14006
"GOVT HSS,KAKKAD,KASARGODE",G,14,14007
"GOVT HSS,UDINUR,KASARGODE",G,14,14008
"GOVT HSS,MADIKKAI,KASARGODE",G,14,14009
"GOVT HSS,MALOTH KASBA,KASARGODE",G,14,14010
"GOVT HSS,KUTTAMATH,,KASARGODE",G,14,14011
"GOVT HSS, CHERKALA, KASARGODE",G,14,14012
"GOVT HSS, PADRA, ENKANJE, KASARGODE",G,14,14013
"GOVT HSS, PAIVALIKA NAGAR, KASARGODE",G,14,14014
"AMBEDKAR HSS, KODOTH, HOSDURG, KASARGODE",G,14,14015
"GOVT HSS, CHAYOTH, HOSDURG, KASARGODE",G,14,14016
"GOVT HSS, UDUMA, KASARGODE",G,14,14017
"GOVT HSS, PADNEKADAPPURAM, KASARGODE",G,14,14018
"GOVT HSS, BALANTHODE, KASARGODE",G,14,14019
"IQBAL HSS,AJANUR,,KASARGODE",A,14,14020
"DURGA HSS,KANJANGAD,,KASARGODE",A,14,14021
"HHSIBS HSS,EDNEER,,KASARGODE",A,14,14022
"CHATTANCHAL HSS,THEKKIL, KASARGODE",A,14,14023
"SS HSS,KATTUKUKKE,KASARGODE",A,14,14024
"CHEMNAD JAMA ATH HSS,,KASARGODE",A,14,14025
"ST THOMAS HSS,THOMAPURAM,,KASARGODE",A,14,14026
"TI. HSS, NAIMARMOOLA, KASARGODE",A,14,14027
"B.A.R HSS, BOVIKANA, KASARGODE",A,14,14028
"HOLY FAMILY HSS, RAJAPURAM, KASARGODE",A,14,14029
"ST. JUD'S HSS, VELLARIKUNDU, KASARGODE",A,14,14030
"CH MKS HSS, MUTTAMMAL, ELAMBACHI",U,14,14031
"JAMA-ATH HSS, CHITHARI",U,14,14032
"NA GIRLS HSS, ERATHUMKADAVU, CHENKALA",U,14,14033
"LITTLE FLOWER HSS, KANJANGADU",U,14,14034
"DHAKKEERATH EM HSS, THALANGARA, KASARAGOD",U,14,14035
"UDAYA EMHSS, MANJESWARAM, NON EXAM CENTRE CLUBBED TO 14014",U,14,14036
"AMBEDKAR VIDYANIKETHAN HSS, PERIYA, PALLIKKARA",U,14,14037
"GOVT. HSS, BANGARA MANJESHWARAM, KASARGODE",G,14,14038
"GOVT. HSS, UPPALA, KASARGODE",G,14,14039
"GOVT. MVHSS, THALANGARA, KASARGODE",G,14,14040
"GOVT. VHSS FOR GIRLS, KASARGODE",G,14,14041
"GOVT. HSS, SOUTH THRIKKARIPPOOR, ELAPZCHY.P.O, KAS",G,14,14042
"GOVT. HSS, KASARGODE",G,14,14043
"GOVT. HSS, EDANEER, KASARGODE",G,14,14044
"GOVT. VHSS, MULLERIYA, KASARGODE",G,14,14045
"GOVT. HSS, BELLERU, KASARGODE",G,14,14046
"GOVT. HSS, PADLA, KASARGODE",G,14,14047
"GOVT. VHSS, IRIYANNI, KASARGODE",G,14,14048
"GOVT. HSS, HOSDURG (KANJANGAD), KASARGODE",G,14,14049
"GOVT. HSS, PARAPPA (HOSDURG), KASARGODE",G,14,14050
"GOVT. HSS, ANGADIMUGAR, KASARGODE",G,14,14051
"GOVT. HSS, BETHOOPPARA, KASARGODE",G,14,14052
"GOVT. HSS, ADOOR, ELAMPADY PANCHAYATH, KASARGODE",G,14,14053
"GOVT. HSS, PALLIKKARA, KASARGODE",G,14,14054
"GOVT. HSS, CHANDRAGIRI, KASARGODE",G,14,14055
"GOVT. HSS, CHEMMANAD, PARAVANADUKKAM, KASARGODE",G,14,14056
"GOVT. HSS, ALAMPADY, CHENGALA, KASARGODE",G,14,14057
"GOVT. HSS, ADHOOR, KARADUKKA PANCHAYATH, KASARGODE",G,14,14058
"GOVT. HSS, PERIYA, KASARGODE",G,14,14059
"GOVT. HSS, BELLA, KASARGODE",G,14,14060
"G.F.HSS, CHERUVATHOOR, KASARGODE",G,14,14061
"G.V.HSS, MOGRAL, KASARGODE",G,14,14062
"GOVT. HSS, BEKKOOR, KASARGODE",G,14,14063
"GOVT. HSS, BANDADUKKA, KASARGODE",G,14,14064
"GOVT. HSS, KALLIYOD, KASARGODE",G,14,14065
"MODEL RESIDENTIAL HSS, UDUMA, KASARGODE",G,14,14066
"GOVT. HSS, SHIRIYA, KASARGODE",G,14,14067
"G.F. HSS, BEKKAL, KASARGODE",G,14,14068
"GOVT. HSS, MANGALPADY, KASARGODE",G,14,14069
"TECHNICAL HSS, CHEEMENI,KASARGODE.",T,14,14070
"MARTHOMA HSS FOR DEAF,KASARGODE.",U,14,14071
"KUNIL EDUCATION TRUST HSS, KASARGODE",U,14,14072
"P. BEERAN MEMORIAL EM HSS, NELLIKATTA, KASARAGODE",U,14,14073
"MALABAR ISLAMIC COMPLEX HSS, CHATTANCHAL, KASARGOD",U,14,14074
"PALLIKKARA ISLAMIC ENGLISH MEDIUM HSS, KASARGODE",U,14,14075
"ST. JOSEPH'S HSS, CHERUPUZHA, KASARGODE",U,14,14076
"KALANAD HYDROSE JAMA AH HSS, KALANAD, KASARGOD",U,14,14077
"GHSS, THAYANNOOR, KASARAGOD, [FIRST YR ONLY]",G,14,14078
"GHSS, RAVANESWARAM, KASARGOD, [FIRST YR ONLY]",G,14,14079
"GHSS, KOTTODI, KASARAGOD, [FIRST YR ONLY]",G,14,14080
"GHSS, PAIVALIK, KASARAGOD, [FIRST YR ONLY]",G,14,14081
"NEW INDIAN HIGHER SECONDARY SCHOOL,RAS AL KHAIMAH",U,15,15001
"THE ENGLISH SCHOOL, UM-AL-QUWAIN, U.A.E.",U,15,15002
"NEW INDIAN MODEL HSS, DUBAI, U.A.E.",U,15,15004
"THE MODEL SCHOOL, ABUDHABI, U.A.E.",U,15,15005
"INDIAN SCHOOL, FUJAIRAH, U.A.E.",U,15,15006
"THE GULF MODEL SCHOOL, DUBAI, U.A.E",U,15,15007
"NEW INDIAN MODEL HSS, SHARJAH, U.A.E.",U,15,15008
"MES INDIAN HSS, DOHA, QUATAR",U,15,15009
"THE INDIAN SCHOOL, DARSAIT, OMAN",U,15,15010
"NEW INDIAN MODEL HSS, AL-AIN, UAE",U,15,15011
"GOVT. SENIOR SECONDARY SCHOOL, MINICOY, LAKSHADWEEP",U,16,16001
"GOVT. JN SENIOR SECONDARY SCHOOL, KADAMATH, LAKSHADWEEP",U,16,16002
"MG SENIOR SECONDARY SCHOOL, ANDROTH, LAKSHADWEEP",U,16,16003
"GOVT. SENIOR SECONDARY SCHOOL, KAVARATHI, LAKSHADW",U,16,16004
"GOVT. SENIOR SECONDARY SCHOOL, KALPENI, LAKSHADWEE",U,16,16005
"GOVT. SENIOR HSS, AMINI, LAKSHADWEEP",U,16,16006
"GOVT. SENIOR SECONDARY SCHOOL, AGATTI ISLAND, LAKS",U,16,16007
"GOVT. SENIOR SENIOR SECONDARY SCHOOL, KILTAN",G,16,16008
"GOVT. SENIOR SECONDARY SCHOOL, CHETLAT, LAKSHADWEEP",U,16,16009
"GOVT HSS, PANDAKKAL, MAHE",U,17,17001
"JAWAHARLAL NEHRU GOVT. HSS, MAHE",U,17,17002
"GOVT. HIGHER SECONDARY SCHOOL, MAHE",U,17,17003
"GOVT HSS PALLOUR, MAHE, NADUTHARA P.O.",U,17,17004
